19970313	19970731	 Phoenix, AZ			Summary : me,my uncle,my friend,and my dad were outside(in our backyard)when we saw 5 or 6 brightly lighted lights in the sky(about a mile long or so,in formatian)at first we thoght nothing of it,but then they started darting back and forth. later on we asked Luke A.F.B what the lights were,they told us that they were helicopters in formation,but i don&apos;t belive that.they were much to fast.((NUFORC Note:  We presume the witness means 9:00 p.m., and we have changed the time here.  PD))
19971224	19971224	 Phuket (Thailand),	 formation	10:15	Summary : 12 slow moving red/orange pulsating objects over Phuket, Thailand about 10:05 on Christmas Eve.The 12 objects were not in any formation that was decernable. they were moving slowing across the sky. they were a reddish orange in color, pulsating as they moved upward and away. they seemed to disappear due to the height they were attaining. they also seemed to be traveling as a group. the lights were quite bright and seemed to pulsate. they moved unlike any other airborn vehicle any of us had ever seen. they were too far to see what shape they were. eight people observed them for the entire time. three americans and five thai women working in a massage parlor witnessed the event on the balcony of the parlor.
19970620	19970708	 Sunnyside (Granger, on Hwy 82), WA	 light	5 min.	Summary : 3 bright red lights clustered together,  at first thought airplane, no running lights or no sound, flew over Outlook Wa. and headed for Hanford.I was driving my truck, going to Toppenish Wa. just passed Outlook Wa. and in the southwest I saw 3  bright red lights clustered together, for about 30 sec. I kept driving, I stop the truck, got out, I watch the 3 clustered lights as it headed northeast  and it started to gain altitude, I thought a first this was a airplane or helicopter, but it made no sound or no running lights, very little traffic at 12:35 am.  Speed was about 35 to 40 mph,  then, it started picking up speed, at about that time it was over Outlook Wa. About 80 sec. had passed, I watch it as it headed for  Hanford Wa. a total of about 5 min. had passed since I first saw the ufo, I was about to lose sight of it,  the lights started to pulsate, the lights were very bright now as they pulsated. then I lost sight of it. I&apos;m guessing it was about 30 miles away.the radio and tv tower lights  near Yakima Wa. is about 25 miles and I could see them very  clearly
19970812	19970813	 Fultz, IL	 rectangle	WALKING OUTSIDE	Summary : REDDISH RECTANGLE HOVERING IN WOODER AREA WITH LOW TO MID LOW RANGE PITCH SOUNDSREDDISH GLOWING RECTANGLE I&apos;D SAY ABOUT 300 YARDS AWAY, HOVERING ABOUT 20 FEET OFF THE GROUND.  iT WAS SENDING LOW TO MID-LOW SHORT BOOMS FOR ABOUT 30 SECONDS THERE WAS ONE BRIGHTER WHITE LIGHT ON THE LEFT END FLASHING FAIRLY SLOW BUT IT CORRISPONDED TO THE TONE BEAT.  CONTINUED AFTER TONE QUIT. WE RAN BACK QUIETLY TO GET CAMERA, BUT WHEN WE RETURNED IT WAS GONE.  tHE NEXT MOURNING THERE WAS A PURPLE RUBBER BALL WITH A HOLE BURNED THROUGH IT, THE NEXT DAY IT WAS MISSING BUT STICKS ARRANGED TO SAY D-E-L-G-O-U
19970707	19970607	 Surgoinsville, TN			Summary : Animal mutilations reported in rural eastTennessee. May 24,1997
19970518	19970520	 Grantville (Rte. 443 and Appleby Road), PA	 triangle	10sec	Summary : in church parking lot, my son and aunt, see triangle fly over head.at the intersection of RT 443 AND APPLEBY RD. very fastSightings report.........My 10 year old son asked  me&quot; how can we tell if a UFO is good or bad?&quot; yesterday. So I ask why. He replied that he and my sister in law had seen a fling triangle on Sunday evening may 18th while standing in our church parking lot. I asked him to draw a picture of what he saw and he did. Which fit perfectly with what I understand them to look like. I don&apos;t think he has ever seen a picture of a flying triangle so I feel his report is completely truthful. He has seen saucer type crafts in photos, but not triangles. His description is as follows. It was a perfect triangle with lights on each side. The drawing showed 5 lights per side where the end light would be counted on both sides.  12 lights total. He said its was about 1 inch long and moved much faster than any plane. The location was out in the country away from any small towns. It was on route 443 at the Appleby RD intersection. About 7 miles northeast of Harrisburg pa. And 4 miles north of Grant!ville pa. I will attempt to confirm the report with my sister in law on Monday. Until then.
19980202	19971009	 Aurora, CO	 light		Summary : I was siting on my porch when a bright light sped to the left then blinked brightly on the left and the right at the same time(possibly 2) then once between a clearing of 2 trees and was goneBright white.
0000	19970722	 Hampshire, TN	 cigar	10-15 min	Summary : My husband and a a handful of men who were sitting in front of the Hampshire Mens Club, when one of the men pointed to a spot above a large tree across the highway, and asked what it was.  My husband and the men saw a gigantic round object, lighted organge and surrounded by a haze that clung to the object and was also orange.  They heard no noise from the object.  Within a few minutes, the object turned sideways so that it assumed the classic &quot;cigar&quot; shape, then moved off, disappearing within seconds.  I asked my husband to describe the size in terms of &quot;hold your arm out straight, pretend you&apos;re sighting down your arm and tell me approximate size in inches&quot;.  He held his hands apart about 2 feet. After this encounter I contacted CUFOS (sp?), and they claimed it was a satellite that had been launched from Virginia that night.  when I relayed this to my husband, he burst out laughing.  He said only if the satellite visited middle Tennessee first. I relayed this story to a friend who at the time was in the astronomical society in Shreveport, Louisiana.  She said on that same night, two men at the boservatory had spotted the same thing, only smaller.  One of these men had a call from his mother in Michigan, who reported the same sighting. I am not dead sure of my dates--but I would like very much to know if anyone else recalls seeing a similar objecft at the same time.Bright orange, no sound, surrounded by a haze that reflected the orange light, round at first sight, then turning to present the side.  My husband is a heavy equipment mechanic who reads no UFO literature, never has and probably never will.  The other men are older, retired men.
19970620	19970620	 Alamosa (West of), CO	 light	:05min	Summary : Bright silverish-white light 5 degrees above horizon with occasional red flashes, appeared 50 miles North-West of AlamosaObserved a bright silverish-white light about 5 degrees above the horizon directly over a straight line from US hwy 160. I was about 5 miles west of Alamosa when object was first observed. It appeared to be aprox 50 miles NW of town The light had occasional redish flashes to it. After about 5 minutes and after emerging from behind some trees as I was driving west bound the object was gone.
19901112	19971020	 Stanton, DE	 light	30 sec	Summary : TWO FRIENDS AND I WERE IN OUR HOT TUB WHEN WE VIEWED WHAT SEEMED TO BE ONE VERY LARGE PLANE IN THE SKY.SUDDENLY, THE FOUR TO FIVE LIGHTS THAT WE ASSUMED WERE PART OF ONE OBJECT, STARTED SHIFTING ABOUT - BOBBING AROUND EACH OTHER - AS IF THEY WERE &quot;THUNDERBIRDS&quot; - BUT MUCH MORE ERRATICALLY.  THEY WERE IN OUR SIGHT AND THEN GONE.  THEY WERE NOT &quot;THUNDERBIRDS&quot; - CONFIRMED BY WILM., DE AIRPORT....
19960622	19970329	 Buckhannon, WV	 triangle	2minutes	Summary : A rather large triangular shaped disk was noticed about 800 yards away hovering at the level of tree tops.  Me and a friend began to examine the craft and noticed a strange light configuration.  Three small lights in each corner (red) and a pulsating lght in the center (orange).  Until that day we were both sceptics.The ship was making making no sound at all and was sitting absolutely still.  We exited the car and began to get a better look.  It was very large in a perfect triangular shape.  The lights at each corner were very small in comparison to the large center light and were also not pulsating.  They were red in color but appeared to fade slightly into an orange in the center.  In the middle of the craft was at first glance an orange light but after careful examination was hanging down like a large ball of light pulsating and fading and then restoring to full brightness.  We then realized that the road permitted a closer look.  We entered the car and began towards it.  We ran under a passing of trees and then cleared them.  the veiw of the ship was elliminated by the trees.  Upon reaching the other side the ship was gone from sight.  The sides appeared to slope inward at an angle from bottom to top.
19890101	19971103	 Memphis, TN	 light	varying	Summary : On sequential nights during the month of January, 1988, I witnessed from 2-4 bright amber lights hovering or slowly moving in the western sky over Memphis. On one night, these lights appeared to be performing some sort of synchronized movements, moving in large circles at antipodes from each other, and reversing direction.I just finished watching the special on the Discovery channel about the lights seen over Phoenix during March of &apos;97. I was impressed by the videos of the supposed &apos;flares&apos;, and was reminded of a similar occurance many years ago. Over the course of the month of January 1988, only on weekend nights as these were the only nights I was out, I witnessed in the western sky over Memphis, sometimes 2, and sometimes 4, bright amber lights similar in appearance, color, and &apos;texture&apos; to flames seen from a great distance. Each night after 0100, while driving south down Old Germantown Road, I saw these lights above the western horizon, in the direction of Memphis International Airport. Sometimes the lights merely hovered, or moved very slowly, almost too slow to notice movement, but on one occasion, my curiosity having been excited by previous sightings, I noticed two objects moving in a large circle, as though orbiting a central point- the circle being approxiamtely 3x the size of a fu! ll moon. The objects maintained a 180 degree opposition to each other as they circled, and once a circle was completed, they reversed direction to complete another circle, before reversing direction again. On this particular night (I cannot remember the exact date), I stopped the car to watch them, and sat parked for about 15 minutes before I got bored, having watched them perform 3 complete circles, so i continued on my way, sure that I would see them again on some other night. And I did, but never again were they so active as on that night. Since then I have seen similar phenomena which proved to be landing lights of comercial aircraft approaching over a great distance on a clear night: the same color and quality of light, the same apparent slow movement, but I have never before or since witnessed such a &apos;ballet&apos; in the sky. It seems remarkable and highly unlikely that any comercial or military aircraft could move with such precision being separated over so large an area as ! was suggested by the apparent distance from my vantage point, and even more unlikley that such aircraft could stop and reverse direction without slowing.  I have never before reported this because it seemed to me too weak a sighting to be of much consequence; I was never able to identify the objects as anything more than &apos;lights in the sky.&apos; But after seeing the Phoenix videotapes, I was amazed by the similarity to what I saw over those nights so long ago. These were not my only encounters during the same 12-month period, but it has been so long now, I don&apos;t that my information can be of much value. I am, however, interested in relating what I have seen, both in the sky and elsewhere, to interested scientific and documentary authorities.  If needed, i can supply photocopies of maps showing my position and the direction of the sightings.
19971102	19971103	 Green Bay, WI	 light	appx. 10 mins.	Summary : A loose formation of 3 orange non-blinking lights observed slowly crossing evening sky.A formation of 3 orange non-blinking lights was observed  11/02/97  18:50  Green Bay, WI  When first spotted by my mother[49], they were in a roughly triangular formation, moving slowly east.  She called for me to come outside and look at somthing.  I went out and watched them for about 5 minutes until the upper two were slowly enveloped in the cloud cover.  I went inside and got my SLR camera &amp; 400mm lens.  I went back out and looked at the remaining light, but the strong lens showed revealed no shape behind the light.  The other two lights now began to emerge from the clouds and the formation of the three was now close to linear and vertical.  I would estimate their distance to be about 2-3 miles.  I couldn&apos;t tell if they were making any sound because a helicopter was hovering 1.3 miles to the west, over the football stadium.  The orange lights had no accompanying aircraft-style strobes or red/blue positioning lights.  They did not move constantly, as a sattelite would and! the cloud cover was dense enough to obscure anything that high or faint.  I am 34 and I am quite familiar with the way civil and military aircraft move.  These lights moved similarly to helicopters, but had no regulation lights and didn&apos;t generate the sounds that a group of 3 military helicopters would make.  I asked a neighbor to look at them.  He did, but looked for 3 seconds, said &quot;Oh, airplanes&quot;, and went back inside. I was looking for film inside for 2 minutes and when I went back outside, the 3 lights had vanished.
19811018	19970728	 Detroit/Warm Springs (between, Cascade Mts.), OR	 cigar	one hour	Summary : Single small vehicle left main body and followed us in a hovering helicopter fashion for over 45 minutes while we were walking from the west. Then from the East it flew around Forked Butte and came at us less than ten ft. off the snow covered ground.The vehicle then rapidly (popped) approached us from the East and landed ten ft. in front of us, turned out its bright white light and turned on an interior light revealing the semi-transparent red, green &amp; blue lens. The vehicle then exited rapidly and climbed into space and disappeared behinfd Mt. Jefferson. The vehicle emitted sparks from the stern much like a 1930&apos;s &quot;Buck Rogers&quot; space vehicle. On Sunday evening at approx. 10 pm Dec. 22, 1981 myself, my 11 yr. old son and another person were &quot;buzzed&quot; by over 12 of these same vehicles. We witnessed them flying up to a larger cigar shaped vehicle and started orbiting around it. The whole system then rose up into the night sky and disappeared. I interviwed Police catain Ellidge ! and Lt. Horton who recieved over a thousand phone calls concerning individuals from Eugene in February 1982. I reported the incident to the FBI. Since then we have studyed in depth the technology we were shown and hence got a U.S. patent ont the technology in 1989. We intend to build and test prototypes soon. Please visit our website to review this technology at http://www.unitelnw.com. The Medford incident may be the same vehicles. I believe they are our own vehicles that we are about to build attempting to return to the correct spacetime departure point. Thank you, Sincerely,
19971209	19971209	 Kent (Auburn, Over S. King Co. Valley), WA	 circle	5 minutes	Summary : Circular, bright metallic object hovering, seemingly dissapearing and reapearing in the same place high in the sky in South King County, WA.I was travelling to work at 8:30am on Southbound I-5 on Tuesday, December 9th, 1997.  I first noticed this small, circular, metallic object (highly reflective) high in the sky approximately 11:00 position, 45 degrees from my vantage point.  It appeared to be probably over the city of Auburn.   I had just gotten on I-5 from the 405, Southcenter interchange, so I saw the object for about 5 minutes off and on.  It appeared to dissapear and then reappear in the same spot at least three times.  If this was a trick of my eye I cannot say.  The sun would hit it at times and the whole thing would appear to light up brighter than you would expect from a conventional plane.  (I am sending a .jpg image I created as an example..File 12997.jpg) By the time I neared Fife, I lost sight of it.  I am a computer graphic designer with an interest in UFOs, but have never seen anything like this in the skies before.
19970506	19970611	 Seattle, WA	 disk	7 minutes	Summary : Disc shaped object 8000&apos; in SW Quadranttravelling N-S observed in Seattle from cornerof Aurora and Thomas.Object shimmered insunlight appearing and disappearing.Thenjust vanished.Peter,  This is how it was given to us at ,UFO*BC just thought we would pass it on.Bill((NUFORC:  Report from UFO*BC group in Vancouver, B.C..)
19650101	19970525	 Conway, AR	 light	1 hour	Summary : At a drive-in during the summer my brother and I saw three lights above and to the right of the screen.  The movie was &quot;CAT BALOU.&quot; We observed them for approx. 20 minutes while one of them flew figure eights around the other two.  Then one of the other lights would switch positions with the moving light and fly the same figure eight pattern.  Suddenly two of the lights took off with great velocity and dissappeared.  The other light stayed in its orginal position.  Approx. 1 hr. later a light came speeding back and started circling the stationary light then took a position next to it and stopped.  I am at home with my sick child today and watching the learning channel and heard a pilot report a similar sighting.  I finally decided to go public
19971212	19971213	 Lubbock, TX	 other	bedroom	Summary : sleepover. flashing lights. blankets ripped off bed. tall thin figures &quot;spoke&quot; to us. abduction. woke with strange triangular marks on our bodies that vanished within hours. constant feeling of being watched. S.O.S.Me and my friend are 14 years old.  We had stayed up late studying for finals.  We went to bed at about 12 and stayed up till about 1 afeter talking about school.  At about 2 we were both awakened suddenly to a strange silence and bright flashing lights out side the window.  We both remember a sence of absolute shock and severe fright, when our covers were suddenly and yet gently drawn from our beds.  At the foot of my bed I saw a   the silouette of a tall thin figure with  large black eyes that had a shiney luster to them, it was as if I could see myself in them,(after this moment I regret to say that the rest is the account of my friend because I cannot remember anything else)......I looked over at Patty and I remember thinking that she was dead because she lie so still.  her body began to rise above the bed into the arms of the figure described above. I also was &quot;carried&quot; into the figures arms, but i did not pass out. Before I knew it, we were in a different place that is defficult to describe because i was surrounded by these figures.  I was laying on a strange surface that was both hot and cold at the same time. It felt as if there was a sheet over my body put there so that i could not move.  The only part of my body that i could move was my eyes.  I did not see Patty anywhere, until the beings parted for a split second, and i caught sight of them carrying her body out of the room, i was sure she was dead. i then directed my eyes toward the celing and saw an  object slowly and silently descending toward my stomach.  It resembled a very large needle, and it was then that i fainted.  i awoke in the morning laying beside Patty on the kitchen floor. We vaguely (at first) remembered what had happened.  We noticed three strange triangular marks on our bodies--one behind the left ear, one on our stomachs, and one on our lower back.  Now Patty and i feel that if we ever separate after this experience together, somthing bad will happen.
19970326	19970327	 Owings Mills, MD	 light	5 minutes	Summary : Bright white object observed to the West at about treetop level, gained altitude and flew off silentlySaw a bright white object which appeared to be hovering at treetop level a few miles to the West of my home in Owings Mills Md. The light was pulsating about once/second, and was much brighter than any aircraft light I had everseen. After a minute or two, it gained altitude and flew off to the southeast. As soon as it stopped hovering, the light dimmed to a more normal level. As it flew off, I sawa blinking red light near the white one. Itwas too  dark to see anything of the craft itself.I initially thought it was a Helicopter with a searchlight, but it was absolutely silent.  We have helicopter overflights on occasion,both military and commercial, and, at thedistance I observed this object, they arequite easily heard. The neighborhood wasquiet, and I should have been able to heara helicopter. Also, if it was a searchlight,it was not pointed at the ground as one wouldhave expected with a helicopter.I am a 40 year old Electronics Engineer, and am a stable individual. We just moved intothis house in Owings Mills last summer. Itis a more rural area than our last house,and has frequent overflights by military cargo planes flying in a corridor thatusually extends from the southwest to thenortheast.
19970701	19970704	 Omaha, NE	 disk	1 minute	Summary : UFO sighted in plain daylight cruising at low altitudeand without audible sound in Omaha.Two individuals sighted an unidentified flying objectat the same time on July 1st, 1997 at 3:20 pm from diffrentlocations in Omaha, NE.  One reports seeing asaucer-like object of a deep iron color with aribbed contour on the sides flying slowly andat low altitude across a clear cloudless sky.The object seemed to glide slowly then abruptlychange directions and disappear into the sky.The second individual also sighted the flyingobject but from a different angle.  The objectwas flying towards the observer.No audible sound was noticed. There seemed to bea bright light coming from the front part ofthe object.  This person confirmed the jaggedcontour of the object.Both observers found it odd that such an objectcould fly because of its design as it had nowings.
19970727	19970728	 Arlington, WA	 light	1-2minutes	Summary : Just went to bed, glanced out window and saw a white/yellow light in trees. Told friend, got binocluars and looked at it through them, saw a round light, got up and went into house. Friend said she saw a face and body outline in window.Just went to bed, glanced out the window and saw a white/yellow light in the trees. Told my friend and got the binocluars to get a closer look, to make sure it wasn&apos;t the moon. Saw through the binoculars a round white/yellow light, partially blocked by the trees. My friend said she saw a face and body outline in the window. Not human looking. More she looked at it the more clear it looked. I have seen many UFO&apos;s around my  house. Believe to be possibly abducted. I have reported them through this network before. My friend has also seen UFO&apos;s before and believe to have been abducted. The light also had beams coming off it, like it would have to be bright, the area around the light, below, was lite up by it. There is a house right where this object was.
19970831	19971010	 Newberg, OR	 light	approx. 5 min.	Summary : A woman and her sun witness 5 strange lights, white in the center, yellow between the center and edge, and blue. Does unearthly maneuvers, then vanishes from sight.My mom and I had just finished watching King of the Hill, when she went to the patio door to let Pixie and Desi, our cats, out. I noticed a strange group of lights, flying in direct patterns (they would go up, then stop, and go straight left or right. Their patern was like this: o ----- white 0   0   0 ----- yellow, white, yellow 0  0  0  0  0 ----- blue, yellow, white, yellow, blue 0 ----- white ,etc. I&apos;m a Trekkie, and X-Files fan, who would do nothing to harm any alien theories. Every week or so, I wake with strange marks, and an ugly metallic feeling in my nasal area. This began approximately one month ago, and each of these mornings I have flashbacks of alien encounters.
19750315	19970705	 Sao Paulo (Brazil),	 light	20 minutes	Summary : Hovering orange light over the train terminal of the city&apos;s subway and in line with the final approach of S.P. international airport. Hundreds saw it. The eve. news confirmed UFO.I was 13 at the time and was playing outside a church while my parents were in choir practice. It was dark. From the hill where the church sat, I could see the terminal station of the Sao Paulo subway system. Suddenly I noticed an orange light that changed intensity, sometimes changing to red. I called my parents and the other church members who came out to see. We were there for about 20 minutes. The location of the light was exactly on the path of the Sao Paulo International Airport (Congonhas) final approach. As airplanes would align with final, the light moved very fast and dissapeared, to reappear when tha plane had passed. Later that evening, channel 5 (Globo television network) reported the incident and interviewed several eye witnesses, who reported the same story. They also interviewed officials at the airport who reported an &quot;unidentified object&quot; on the radar screens at the reported location. Airline pilots also reported seeing the object. No further explanations w!ere given, and airforce officials declined to comment.The date is approximate, since I don&apos;t remember exactly when it happened. But it was around then.
19530615	19970718	 North Bend, WA	 circle	2 minutes	Summary : My cousin and I who were children at the time, watched a round, smooth, silent object which had a pinkish glow, come across his field from the direction of the Snoqualmie River.  It was about 20&apos;-30&apos; from the ground.  We were standing on his front porch.  It came in our direction and then stopped above a fruit tree directly across the driveway from where we were.  It was about the size of a VW Beetle, perfectly circular, with a triangular projection at the &quot;back.  My aunt had locked the front door to prevent us kids from running through the house.  I pounded on the door to get the adults to come out and see this thing.  My cousin said that when I started pounding and yelling, the object took off and streaked up over the mountain in the direction of the mountain (Rattlesnake mtn.), in the direction of Seattle.  Our parents brought us into the house and put us into different rooms and had us draw a picture of what we had seen.  Our pictures matched, and I remember that our par! ents believed that we had seen something.  The next day (as I remember it) my father told my mother that &quot;something &quot; was reported in the Seattle paper, streaking across the sky at about the right time for it to have been the thing we saw.  I was 9yo at the time as was my cousin.  We had both lived in Alaska and had watched airplanes and heliocopters landing near our home and knew that this was nothing like conventional aircraft.  It was perfectly silent; if we hadn&apos;t been looking we would never have known it was there.   It was completely featureless also. I remember people asking if there were windows or portholes or doors but we were firm that there were not.  We were very close to this object, no more than 50&apos; at the most.  It excited me and frightened me a little bit.  I thought that it stopped opposite us because it &quot;saw&quot; us.  I have never heard any other report of an object which looked like the one we saw.  It looked to me as though it had been manufactured, did not lo! ok like a natural object, was definitely not gaseous.  Anyone else out there ever see anything like this?  I am not sure of the date.  It is most likely that it was 1953 because I was still living in the Snoqualmie/North Bend area at the time and my family was visiting my cousin&apos;s family.  Interestingly and dissapointingly, my cousin does not remember the object as looking the way I describe it.  He now says it was silver and saucer-shaped.  It was not, and we agreed at the time on how it looked.  I remember being frustrated at not being able to really draw the way it looked.  I realize now that I couldn&apos;t replicate the geometrical precision of the thing.We were children of the same age, and had no background as such.  We knew nothing about &quot;flying saucers&quot; except that we must have heard talk about them because I remember explaining that it was not a &quot;flying saucer&quot;, it was round and had a tail.  My father was an employee of Seattle City Light and my mother did not work outside the home.  I was an only child at the time.  My cousin was one of 4 children,  His father was a logger and his mother was employed but I don&apos;t remember at what at that time.  We were semi-sophisticated kids in that we had traveled to Alaska by stemship with our families several times and had had the experience of living on the fringes of civilization as well as in the Seattle area.  Perhaps because I was an only child, I have an excellent memory and clear early memories. I realize that this is OLD information and not at all scientific but I don&apos;t know anyone else who has seen something like this so &quot;Up close and personal&quot;.  If I hadn&apos;t seen this thing! , I would never believe the reports I&apos;ve read about the objects other people have seen.  I empathize with the skeptics, it&apos;s just too fantastic.  But, since I have seen it, I can no longer doubt that there is something more to this world than we now &quot;know&quot;.((NUFORC Note:  Date is approximate.  PD))
19971031	19971106	 El Paso, TX	 other	2 minutes	Summary : I saw  what appeared papers swirling high in the atmosphere. They changed into two huge white kite like objects which then turned into two blimp-like objects  which then began to fly southeasterly at the same height and rate as commercial jets, but were much bigger. As I began to lose sight of them, I called my husband on the west side of town (20miles away). He  saw what appeared as a shiny orb traveling southeasterly.Standing in my backyard, around 10 in the morning, I saw what appeared to be a jet in the northeastern sky. It was climbing very high  and very rapidly. Suddenly,in the northeastern sky I saw what appeared to be papers caught way up in the atmosphere . They appeared to be swirling downward. These &quot;papers&quot; took the shape of two huge white kite shaped objects  moving together. These then seemed to turn into  two huge white blimp shaped objects that were moving southeasterly one following the other at about the same rate and height as passenger planes. The sun was now striking them making them appear shiny. I called my husband who was on the west side of towm ( about 20 miles away). He saw  a shiny orb that seemed to zig-zag. From his angle he may hane been looking at the two objects  one flying lower than the other. This happened at ten in the morning on a bright sunny cloudless day  and it seems to have gone unnoticed.
19971024	19971025	 Santa Rosa, CA	 circle	5 seconds	Summary : Circular object; leading edge visable and dull white;shape of crecent moon; heading nw to se; twice size of moon; no details other than stars could not be seen behind object; conditions clear/unlimited; unknown size or altitude; previously reported by email to director NUFOPreviously logged above and with director at time of sighting
19970713	19970713	 Hull (UK/England),	 sphere	4-5MINUTES	Summary : A RED BALL SHAPE,WITH BLUE HALO SURROUNDING IT. IN THE MIDDLE IT WAS A BRIGHT METALLIC PINK COLOUR. THERE WAS SEVERAL FLASHING BLUE AND RED LIGHTS.THERE WAS ONE OBJECT,SIZE APPROX 40FT IN LENGTH.THERE WAS NO AUDIABLE NOISE AT ALL,THE OBJECT DIPPED AND DIVED SEVERAL TIMES . IT STAYED MOTIONLESS FOR APPROX 5 SECS,THEN IT MOVED TO THE LEFT THEN THE RIGHT. UPON MOVING IT WAS SEEN TO MOVE IN NEAR 90 DEGREE ANGLES.IT THEN DISSAPEARED.
19970405	19970512	 Fairhope, AL	 other	30 SECONDS	Summary : Witness observes tire-shaped object w/windows.Single witness walking dog observed greyish object with black windows drift north very slowly. No sound, object estimated to be several hundred feet to west of witness. Visible for 30 seconds to 1 minute.
19931123	19971017	 Fairbanks, AK	 cigar	3 minutes	Summary : Me and one of my friends were coming home from sledding when we saw a metallic, cigar shaped, UFO hovering in the air emitting a blue beam of light from it as a alien with a rounded head and gray skin clothed in robes aproached us.  We were hypnotized for a minute than we screamed and ran home.See above.
19970409	19970409	 Sarnia (Canada), ON	 unknown	30 seconds	Summary : On this particular night my sister and I went out to our side porch to have a cigarette when she noticed something suddenly appear to the east.  An aircraft of some sort appeared suddenly, sped across the sky at an unbelievable rate of speed, and then vanished.My sister was the first to notice the object as she was scanning the sky to see if she could catch a glimpse of the Hale-Bop comet, when she grabbed my arm and told me to look.  I glanced up at the sky towards the east and saw what I thought to be a small airplane taking off from the local Sarnia Airport.  The craft was probably only about 300 or so feet off the ground, well below the scattered clouds.  It flew slow at first, and I noticed a very bright white light, which looked like it was coming from the side of the craft due to it&apos;s direction.  The light flickered very quickly a few times, went out and then came back on.  It was flying quite slow at that time. Then all of a sudden it accellerated, darted across the sky towards the west and Michigan untill we couldn&apos;t see it any more.  It looked to have four light type things, one at the front, back, and the side facing us.  The light at the side was a very bright white light, that looked like it was sort of pointed downward!  It was very loud and sounded like a gigantic jet engine roaring extremely loud. The lights on the front and on the back were much dimmer, and looked to be green.  Judging by the lights on it, it looked to me like it was sort of round or had very short wings.  What I mean is that all the lights looked as though they were exactly the same distance apart giving it a square or circular looking shape. As it flew further away from us there looked to be a cluster of about 20 small white lights giving off an enormous glare.  It looked like it was about the same size as a fighter plane would be.  Once whatever it was sped up it moved across the sky faster than anything I&apos;ve seen and within about 15 seconds was too far away for us to see.  Neither my sister nor I have ever seen what we thought to be an alien craft or anything like that. Particularly, I am a very logical and scientific person who needs to see something to really believe it.  I recently had an argument with a friend who was trying to convince me that there are such things as bearded ladies.  My arguement to her was that I would never be able to truly believe something like that unless I saw it with my own eyes in person, because how can you really know? My point is that if I wouldn&apos;t have seen it with my own eyes, I never would have believed it.  I am usually very sceptical of UFO sightings and stuff on tv because the stories always have to many holes, and of course I had never seen one.  I have a 156 I.Q. and have always been thought of as very clear minded and mature far beyond my years.
19970704	19970707	 Gerald, MO	 light	5 to 10 sec.	Summary : A brite blue light appeared out of nowhere. And shot across the sky.It was a brite blue round shaped object. with a white glowing back ground. that all of a sudden shot acrossed the sky at about 9.30 p.m.  we were all sitting outside watching fireworks when about 20 of us saw what had happened.
19970812	19970812	 Fridley, MN	 sphere	5-10secs	Summary : While walking from work to car observed a very bright orange shaped object on the just above the horizon.  The object appeared stationary.  Clouds eventually came overhead and obscurred our view.While walking from work to car observed a very bright orange shaped object on the just above the horizon.  The object appeared stationary.  Clouds eventually came overhead and obscurred our view. Object appreared to me circular or oval in shape.  Object was very bright. Several other witnesses seemed very upset.  Called local Police and Local FBI Office.
19970508	19970510	 Sylmar, CA	 other	10 minutes	Summary : Object looking like a shooting star but going upward.  Going higher, a beam of light shone from the object until it disappeared.My son and I saw what looked like a very bright shooting star, going up and not down.  It had a very wide tail that was also very bright.  We watched it go up into the sky for a total of approximately 10 minutes.  As it went higher, the intensity subsided.  It was in the northwestern sky above the mountains.  It changed direction after going up for about 5 minutes.  It then turned to a more northerly direction as it got smaller and higher.  As we looked at it, my son and I both saw what looked like a wide beam of light coming from this object shining down to earth.  We couldn&apos;t see it go all the way down because the light was partly behind the mountains at that time.As the object kept getting higher, we also noticed a smaller light below this object, approximately 3 inches below, if using your fingers to measure.  It was moving in a northeastly direction and moved very fast and again, using your fingers to measure, it moved approximately 5 inches in that direction and then it disappeared.  The first object continued moving higher and then it too disappeared.We watched for a few minutes longer but could not see either object anymore.
19970829	19971008	 Lyons, CO	 disk	2 minutes	Summary : Two High School Girls see silver disk move over townMy daughters were at the High School playing field about 45 minutes before the start of a Football game when they looked up and saw a disk about the size of a dime held at arms length, (lower than the low clouds) move from the NE to the SW to W direction.  It moved slowly and the setting sun caused it to reflect light very brightly like an object of very smooth metal or glass.  The shape was that of a disk with a slight indentation in the center. It made no noise.  They have never seen anything like it before and did not really believe stories I had told them of UFOs I had seen before their birth.   I report this because I note that other sightings are being seen in the Wyo.&amp; Colo. area.  I also may have seen another one myself on about 8/4/97 just at sunrise, also over Lyons.  It too was reflecting the sun very brightly.  I kept it to myself because I did not see its shape.  It too made no sound though it was not very high over town and traveled N to S.
19960915	19970721	 Solomans Island, MD	 light	10 minutes	Summary : My wife and I first saw a bright light from the top of the bridge coming from St Marys County; a distance of 1/2 mile. As we drove closer, we saw a solid object floating about 20 feet above the tree tops.  I pulled the car over to the side of the road and we sat staring at this glowing object.  There was a house within the field of view, the diameter of the object was twice the length of the house. The object was constructed in 3 sections, the middle section had glowing rectangular panels, the bottom section was massively constructed and we could see ribbing.  There was no sound, the trees did not move, this all happened at twilight.  After discussing what we were looking at, I started the car and left; the object was still there when we left.My pragmatic wife doesn&apos;t believe in UFO&apos;s but she does admit that she saw this object. My wife is retired and I work at NASA.
